experiment_run,text_id,simplified,raw_model_output,target_cefr,predicted_cefr,predicted_cefr_confidence,cefr_adj_accuracy,meaningbert_orig,bertscore_f1_orig,meaningbert_ref,bertscore_f1_ref,cefr_probas_ModernBERT-base-doc_en-Cefr_A1,cefr_probas_ModernBERT-base-doc_en-Cefr_A2,cefr_probas_ModernBERT-base-doc_en-Cefr_B1,cefr_probas_ModernBERT-base-doc_en-Cefr_B2,cefr_probas_ModernBERT-base-doc_en-Cefr_C1,cefr_probas_ModernBERT-base-doc_en-Cefr_C2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_A1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_A2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_B1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_B2,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_C1,cefr_probas_ModernBERT-base-doc_sent_en-Cefr_C2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_A1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_A2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_B1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_B2,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_C1,cefr_probas_ModernBERT-base-reference_AllLang-Cefr_C2,few_shot_example_ids
o3_1_shot_contrastive_confidence_20250816-002914,09-b1,"Sometimes a bridge collapses and people do not know why at first. Engineers need to do a full investigation before they understand the cause. One reason can be that poor-quality materials were used, or that an important part of the bridge had a fault. Another reason is that the bridge was designed to carry only a certain weight, and too much weight was put on it.","Sometimes a bridge collapses and people do not know why at first. Engineers need to do a full investigation before they understand the cause. One reason can be that poor-quality materials were used, or that an important part of the bridge had a fault. Another reason is that the bridge was designed to carry only a certain weight, and too much weight was put on it.",B1,B1,0.9889,1,0.792,0.9218,0.7982,0.9197,0.000809,0.7935,0.191818,0.004904,0.008887,8.3e-05,0.0,0.0,0.703421,0.296579,0.0,0.0,1.9e-05,0.009523,0.988895,0.00152,4.2e-05,1e-06,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,10-a2,"I worked five days each week before. After my parental leave ended, I wanted to be with my children more, before they go to school. I spoke with my boss. We agreed I would work only three days a week. Because I work fewer days, I earn less money. But my work did not get smaller. I still have the same amount of work as before. Now I do five days of work in only three days, but I get less pay.","I worked five days each week before. After my parental leave ended, I wanted to be with my children more, before they go to school. I spoke with my boss. We agreed I would work only three days a week. Because I work fewer days, I earn less money. But my work did not get smaller. I still have the same amount of work as before. Now I do five days of work in only three days, but I get less pay.",A2,B1,0.9999,1,0.7838,0.9115,0.82,0.9242,0.000111,0.999804,8.4e-05,0.0,1e-06,0.0,0.0,3e-06,0.999928,6.9e-05,0.0,0.0,2.6e-05,0.999832,0.000141,0.0,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,10-b1,"I used to work the normal five days a week. However, after returning from leave to care for my children, I wanted to spend more time with them before they start school. I spoke to my boss, and we agreed that I would work only three days a week. This also meant a big cut in my pay because I am paid for the number of days I work. Since then, I have realised that my workload has not fallen at all. I am now doing five days of work in three days, but earning much less.","I used to work the normal five days a week. However, after returning from leave to care for my children, I wanted to spend more time with them before they start school. I spoke to my boss, and we agreed that I would work only three days a week. This also meant a big cut in my pay because I am paid for the number of days I work. Since then, I have realised that my workload has not fallen at all. I am now doing five days of work in three days, but earning much less.",B1,B1,1.0,1,0.8198,0.9417,0.8594,0.9429,0.000271,0.98852,0.011151,1.2e-05,4.6e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3e-05,0.082485,0.917468,2.2e-05,2e-06,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,11-a2,"Today, many companies work with people in other countries. Most business people can speak English. But the small rules for talking and acting are different in every culture. If we do not know these rules, we can think badly about other people. We can also understand each other wrongly and stop good talking. Here are three simple ways that business manners change around the world. These ideas can help you the next time you work with someone from another culture.","Today, many companies work with people in other countries. Most business people can speak English. But the small rules for talking and acting are different in every culture. If we do not know these rules, we can think badly about other people. We can also understand each other wrongly and stop good talking. Here are three simple ways that business manners change around the world. These ideas can help you the next time you work with someone from another culture.",A2,A2,0.9996,1,0.6016,0.896,0.6181,0.9135,0.00013,0.998482,0.001377,2e-06,8e-06,0.0,0.0,0.994622,0.005378,0.0,0.0,0.0,5.1e-05,0.999643,0.000306,0.0,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,11-b1,"Today, a lot of business happens across national borders. Most people use English to talk, but the small rules and expectations of business communication can be very different from one culture to another. If we do not understand our partners’ usual habits and traditions, we can judge them unfairly, misunderstand them, or stop the conversation completely. The three basic differences in business etiquette below can help you when you work with someone from a different culture.","Today, a lot of business happens across national borders. Most people use English to talk, but the small rules and expectations of business communication can be very different from one culture to another. If we do not understand our partners’ usual habits and traditions, we can judge them unfairly, misunderstand them, or stop the conversation completely. The three basic differences in business etiquette below can help you when you work with someone from a different culture.",B1,B1,1.0,1,0.8075,0.9187,0.8078,0.9232,0.001316,0.89224,0.103237,0.000912,0.002234,6e-05,0.0,0.0,0.999994,6e-06,0.0,0.0,4.6e-05,0.857836,0.141998,0.000119,2e-06,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,12-a2,"Very long ago, between 100,000 and 50,000 years ago, people began to show the first signs of civilisation. One sign is a cave painting—a picture on the wall of a cave. We do not know how these early signs connect to language. Human brains did not suddenly become bigger then, but people did become smarter and their lives became more complex. Did speaking help the brain grow? Or did a smarter brain make speaking possible? No one knows.","Very long ago, between 100,000 and 50,000 years ago, people began to show the first signs of civilisation. One sign is a cave painting—a picture on the wall of a cave. We do not know how these early signs connect to language. Human brains did not suddenly become bigger then, but people did become smarter and their lives became more complex. Did speaking help the brain grow? Or did a smarter brain make speaking possible? No one knows.",A2,B1,1.0,1,0.8076,0.9247,0.5496,0.9151,1.9e-05,0.999578,0.000364,2e-06,3.7e-05,0.0,0.0,7e-06,0.99997,2.3e-05,0.0,0.0,0.00039,0.997979,0.001631,0.0,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,12-b1,"Between 100,000 and 50,000 years ago, we start to see early human civilisation, for example in cave paintings. Scientists still do not know how this is linked to language. Human brains did not suddenly become larger, but people did grow more complex and intelligent. Did using language help their brains develop, or did their smarter brains invent language first?","Between 100,000 and 50,000 years ago, we start to see early human civilisation, for example in cave paintings. Scientists still do not know how this is linked to language. Human brains did not suddenly become larger, but people did grow more complex and intelligent. Did using language help their brains develop, or did their smarter brains invent language first?",B1,A2,0.9991,1,0.9453,0.9565,0.9124,0.9542,2.3e-05,0.999117,0.000745,4e-06,0.00011,1e-06,0.0,0.0,0.71537,0.28463,0.0,0.0,0.000313,0.995414,0.004272,0.0,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,13-a2,"Big supermarket companies have had problems in the last 10 years. People say they do bad things. They throw away a lot of food. They pay the farmers and other people who give them food too little money. They also use too much plastic for their bags and boxes, and this plastic hurts the Earth.

Now supermarkets are starting to listen. Many shoppers are angry about all the plastic. Because of this, some of the biggest supermarkets in the UK have made a promise. They will change their bags and boxes and use less plastic in the future.","Big supermarket companies have had problems in the last 10 years. People say they do bad things. They throw away a lot of food. They pay the farmers and other people who give them food too little money. They also use too much plastic for their bags and boxes, and this plastic hurts the Earth.

Now supermarkets are starting to listen. Many shoppers are angry about all the plastic. Because of this, some of the biggest supermarkets in the UK have made a promise. They will change their bags and boxes and use less plastic in the future.",A2,A2,0.996,1,0.6481,0.9024,0.8106,0.9134,0.003043,0.8398,0.156695,0.000247,0.000202,1.2e-05,1e-05,0.995972,0.004018,0.0,0.0,0.0,0.002161,0.976758,0.02108,0.0,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,13-b1,"In the last ten years, many big supermarket chains have been criticised for behaving unfairly. They have thrown away huge amounts of food, paid their suppliers too little, and created a lot of plastic waste from their packaging, which has hurt the environment. Now, supermarkets and other food shops are starting to listen. Because more and more customers are protesting about plastic waste, some of the largest UK supermarkets have joined an agreement. They promise to change their packaging and cut down on the plastic they use.","In the last ten years, many big supermarket chains have been criticised for behaving unfairly. They have thrown away huge amounts of food, paid their suppliers too little, and created a lot of plastic waste from their packaging, which has hurt the environment. Now, supermarkets and other food shops are starting to listen. Because more and more customers are protesting about plastic waste, some of the largest UK supermarkets have joined an agreement. They promise to change their packaging and cut down on the plastic they use.",B1,B1,1.0,1,0.8612,0.9314,0.8465,0.9185,0.000977,0.013685,0.971265,0.012836,0.000971,0.000267,0.0,2e-06,0.999998,0.0,0.0,0.0,0.000246,0.29152,0.708183,3.6e-05,1.4e-05,1e-06,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,14-a2,"Wasfia Nazreen first saw a hula hoop when she was a young girl in Bangladesh. A foreign child was playing with it. Wasfia only watched, because many people there thought girls should not play with hula hoops or ride bikes.

Today, Wasfia is very strong and brave. She has climbed the highest mountain on each of the seven continents, including Everest and Kilimanjaro. Very few people in the world have done this. She is also the first person to spin a hula hoop on the top of every one of these mountains.

Wasfia does all this to give strength and hope to women and girls in Bangladesh, where many people still say that sport is not for girls.","Wasfia Nazreen first saw a hula hoop when she was a young girl in Bangladesh. A foreign child was playing with it. Wasfia only watched, because many people there thought girls should not play with hula hoops or ride bikes.

Today, Wasfia is very strong and brave. She has climbed the highest mountain on each of the seven continents, including Everest and Kilimanjaro. Very few people in the world have done this. She is also the first person to spin a hula hoop on the top of every one of these mountains.

Wasfia does all this to give strength and hope to women and girls in Bangladesh, where many people still say that sport is not for girls.",A2,A2,0.9987,1,0.6443,0.9273,0.5823,0.8939,7.4e-05,0.995178,0.004744,0.0,4e-06,0.0,3e-06,0.998654,0.001343,0.0,0.0,0.0,0.000237,0.996359,0.003404,0.0,0.0,0.0,"['20-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,14-b1,"Wasfia Nazreen first saw a hula hoop when she was a young girl in Bangladesh, watching a foreign visitor play with it, but she did not join in because many people in her country believed girls should not use hula hoops or ride bikes. Today, she is one of the few people who have climbed the Seven Summits—the highest mountains on each continent, including Everest and Kilimanjaro—and she is the first person to hula-hoop on every peak. She chooses to do this to inspire and empower women and girls in a society that often discourages them from taking part in sport.","Wasfia Nazreen first saw a hula hoop when she was a young girl in Bangladesh, watching a foreign visitor play with it, but she did not join in because many people in her country believed girls should not use hula hoops or ride bikes. Today, she is one of the few people who have climbed the Seven Summits—the highest mountains on each continent, including Everest and Kilimanjaro—and she is the first person to hula-hoop on every peak. She chooses to do this to inspire and empower women and girls in a society that often discourages them from taking part in sport.",B1,A2,0.9469,1,0.8081,0.9473,0.6936,0.9044,0.000355,0.946921,0.052486,8e-06,0.000231,0.0,0.0,0.0,0.833218,0.166782,0.0,0.0,2.4e-05,0.098803,0.901172,1e-06,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,15-a2,"We think Girox Foods should care more about its workers.  
First, give workers flexible hours. This means they can start and finish work at times that suit them.  
Next, let workers choose where they work, for example at home or in another place they like.  
Managers should give workers new, interesting tasks and say “well done” when the work is good.  
The company should also spend more money on training, especially on how to talk and work with people from other countries.  
These ideas can help workers feel happy and do their best work.","We think Girox Foods should care more about its workers.  
First, give workers flexible hours. This means they can start and finish work at times that suit them.  
Next, let workers choose where they work, for example at home or in another place they like.  
Managers should give workers new, interesting tasks and say “well done” when the work is good.  
The company should also spend more money on training, especially on how to talk and work with people from other countries.  
These ideas can help workers feel happy and do their best work.",A2,A2,0.9995,1,0.6287,0.8814,0.6568,0.8955,0.000293,0.983453,0.016121,1.1e-05,0.000121,0.0,1e-06,0.999483,0.000516,0.0,0.0,0.0,0.000249,0.964848,0.034902,1e-06,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,15-b1,"The study shows that Girox Foods should pay more attention to its people. First, we should give employees more flexible hours and let them work from places they choose, like their homes. Managers also need to find different ways to keep staff interested, give helpful feedback, and thank them for good work. Finally, the company should spend more on training, especially in social and intercultural communication, because this will help create a better workplace where everyone can do their best.","The study shows that Girox Foods should pay more attention to its people. First, we should give employees more flexible hours and let them work from places they choose, like their homes. Managers also need to find different ways to keep staff interested, give helpful feedback, and thank them for good work. Finally, the company should spend more on training, especially in social and intercultural communication, because this will help create a better workplace where everyone can do their best.",B1,B1,0.9997,1,0.8512,0.9209,0.8148,0.9085,0.00475,0.855806,0.135983,0.0005,0.002958,3e-06,0.0,0.0,0.999706,0.000294,0.0,0.0,0.000143,0.024046,0.975624,0.000186,1e-06,1e-06,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,16-a2,"Two hundred years ago, many children died when they were small. In the last 200 years, medicine and technology got better, so more children stayed alive. Families became very big, and those children grew up and also had many babies. In the 1960s, birth control became easy to get. After that, women started to have fewer babies. Before, one woman had about six babies. Now, she has about two.","Two hundred years ago, many children died when they were small. In the last 200 years, medicine and technology got better, so more children stayed alive. Families became very big, and those children grew up and also had many babies. In the 1960s, birth control became easy to get. After that, women started to have fewer babies. Before, one woman had about six babies. Now, she has about two.",A2,A2,1.0,1,0.6363,0.9034,0.8406,0.9233,5.2e-05,0.999922,2.4e-05,0.0,2e-06,0.0,2e-06,0.999997,1e-06,0.0,0.0,0.0,0.005126,0.994802,7.1e-05,0.0,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,16-b1,"Over the last 200 years, advances in technology and health care meant that more children survived, so the world’s population grew very fast. These large families then had many children of their own, which kept the numbers rising. However, when birth control became widely available in the 1960s, the average number of babies each woman had fell from about six to around two.","Over the last 200 years, advances in technology and health care meant that more children survived, so the world’s population grew very fast. These large families then had many children of their own, which kept the numbers rising. However, when birth control became widely available in the 1960s, the average number of babies each woman had fell from about six to around two.",B1,B1,0.9995,1,0.6987,0.9361,0.8466,0.9344,0.000162,0.996784,0.00276,5.3e-05,0.000231,1e-05,0.0,0.00054,0.99946,0.0,0.0,0.0,0.00016,0.728997,0.270807,3.2e-05,5e-06,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,17-a2,"When we work with people from other places, they may want different things and act in different ways. If we remember this, we can avoid many communication problems. But we should not think that all people from one country are the same. Such simple ideas, called stereotypes, can damage business friendships.

Our country can shape how we think and act, but many other things also shape us. These include the area where we live, our friends and groups, our age, whether we are male or female, the company we work for, and our own life stories.

So, yes, we should keep these possible differences in mind, but we should never put every person from one nation in the same box.","When we work with people from other places, they may want different things and act in different ways. If we remember this, we can avoid many communication problems. But we should not think that all people from one country are the same. Such simple ideas, called stereotypes, can damage business friendships.

Our country can shape how we think and act, but many other things also shape us. These include the area where we live, our friends and groups, our age, whether we are male or female, the company we work for, and our own life stories.

So, yes, we should keep these possible differences in mind, but we should never put every person from one nation in the same box.",A2,B1,0.9999,1,0.536,0.8882,0.6639,0.9033,0.000186,0.644304,0.355345,4.8e-05,0.000116,2e-06,0.0,0.000101,0.999898,0.0,0.0,0.0,9.7e-05,0.992609,0.007293,0.0,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,17-b1,"If we understand that people may have different expectations and ways of behaving, we can avoid many misunderstandings. But we must also remember that cultural stereotypes can damage good business relationships. Our national culture can influence how we think and act, yet it is not the only factor. We are also shaped by the region we come from, the groups we belong to, our age and gender, the culture of our workplace, and our own life experiences. So we should keep these possible differences in mind, but we should not use them to label everyone from the same country in the same way.","If we understand that people may have different expectations and ways of behaving, we can avoid many misunderstandings. But we must also remember that cultural stereotypes can damage good business relationships. Our national culture can influence how we think and act, yet it is not the only factor. We are also shaped by the region we come from, the groups we belong to, our age and gender, the culture of our workplace, and our own life experiences. So we should keep these possible differences in mind, but we should not use them to label everyone from the same country in the same way.",B1,B1,0.9984,1,0.8476,0.9245,0.8654,0.9223,3.4e-05,0.000264,0.998394,0.000408,0.00087,3.1e-05,0.0,0.0,0.310128,0.689872,0.0,0.0,4.3e-05,0.008028,0.92633,0.065017,0.000578,4e-06,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,18-a2,"Bruce Springsteen is a very famous singer. Many famous singers stop making popular music when they get old. Springsteen is different. He still makes new songs that go straight to number one. He can still fill big stadiums with fans, even though he is almost 70 years old.  

This does not surprise me. Springsteen tells clear, important stories about normal life. If you listen to his song “Born in the USA”, you can hear these stories. They are still important today.","Bruce Springsteen is a very famous singer. Many famous singers stop making popular music when they get old. Springsteen is different. He still makes new songs that go straight to number one. He can still fill big stadiums with fans, even though he is almost 70 years old.  

This does not surprise me. Springsteen tells clear, important stories about normal life. If you listen to his song “Born in the USA”, you can hear these stories. They are still important today.",A2,A2,0.9997,1,0.6607,0.8933,0.7119,0.9066,4.8e-05,0.999661,0.00029,0.0,1e-06,0.0,1e-06,0.995669,0.00433,0.0,0.0,0.0,0.00486,0.994615,0.000525,0.0,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,18-b1,"Unlike many other top-selling musicians, Bruce Springsteen is still bringing out new songs that reach the top of the charts and fill huge stadiums, even though he is almost 70. This does not surprise me. He is a songwriter who tells the basic stories of our lives, and if you listen to “Born in the USA,” you can hear that these stories are still important today.","Unlike many other top-selling musicians, Bruce Springsteen is still bringing out new songs that reach the top of the charts and fill huge stadiums, even though he is almost 70. This does not surprise me. He is a songwriter who tells the basic stories of our lives, and if you listen to “Born in the USA,” you can hear that these stories are still important today.",B1,B1,0.9999,1,0.8509,0.9318,0.8487,0.9201,0.000106,0.988615,0.011236,3e-06,3.9e-05,1e-06,0.0,1e-06,0.999938,6.2e-05,0.0,0.0,0.000218,0.079732,0.920035,1.4e-05,0.0,0.0,"['14-a2', '13-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,19-a2,"Scientists want to know how our genes help us speak. Genes are tiny parts inside our bodies that we get from our parents. Sometimes a gene can change. Scientists ask: did a special change in a gene give people the power to use language? They found one gene that changed a very long time ago, about 200,000 to 100,000 years ago. This change seems to help humans move the mouth and face to make words. Monkeys have almost the same gene, but their gene did not change. We still do not know exactly how much genes affect language. Maybe one day we will read our DNA, the small code in our cells, and find the full answer.","Scientists want to know how our genes help us speak. Genes are tiny parts inside our bodies that we get from our parents. Sometimes a gene can change. Scientists ask: did a special change in a gene give people the power to use language? They found one gene that changed a very long time ago, about 200,000 to 100,000 years ago. This change seems to help humans move the mouth and face to make words. Monkeys have almost the same gene, but their gene did not change. We still do not know exactly how much genes affect language. Maybe one day we will read our DNA, the small code in our cells, and find the full answer.",A2,B1,0.9999,1,0.6211,0.9081,0.5758,0.8967,0.000257,0.997424,0.001866,1.8e-05,0.000432,2e-06,0.0,4.7e-05,0.999949,3e-06,0.0,0.0,0.001957,0.996312,0.00173,0.0,0.0,1e-06,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,19-b1,"Scientists still have many questions about how our genes affect brain growth and language. They ask whether some genes changed in the past and gave humans the special ability to speak. One study found a change in a gene that happened about 200,000 to 100,000 years ago. This change seems linked to speaking and to how the brain controls the mouth and face. Monkeys have a similar gene, but their gene did not change in this way. We still do not know exactly how much genes shape language, but scientists think the full answer will one day be found in our DNA.","Scientists still have many questions about how our genes affect brain growth and language. They ask whether some genes changed in the past and gave humans the special ability to speak. One study found a change in a gene that happened about 200,000 to 100,000 years ago. This change seems linked to speaking and to how the brain controls the mouth and face. Monkeys have a similar gene, but their gene did not change in this way. We still do not know exactly how much genes shape language, but scientists think the full answer will one day be found in our DNA.",B1,B1,1.0,1,0.7023,0.9387,0.7166,0.9182,0.000264,0.995846,0.002265,4.1e-05,0.00157,1.5e-05,0.0,0.0,0.999988,1.1e-05,0.0,0.0,0.000274,0.993526,0.0062,0.0,0.0,1e-06,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,20-a2,"Julie Wong is a scientist who works with robots and artificial intelligence (AI). She has written or helped to write more than 50 science papers, and many other scientists read them. Julie often gives talks at big meetings in many countries. In 2012 she got an important prize from the Royal Academy called the Simone Fielding fellowship. Julie lives with her family in a smart home. This is a house where computers control the lights, heat and other things. She planned the house herself.","Julie Wong is a scientist who works with robots and artificial intelligence (AI). She has written or helped to write more than 50 science papers, and many other scientists read them. Julie often gives talks at big meetings in many countries. In 2012 she got an important prize from the Royal Academy called the Simone Fielding fellowship. Julie lives with her family in a smart home. This is a house where computers control the lights, heat and other things. She planned the house herself.",A2,A2,0.9986,1,0.7388,0.9121,0.7011,0.906,5.2e-05,0.998641,0.001292,3e-06,1.2e-05,1e-06,1e-06,0.964973,0.035026,0.0,0.0,0.0,0.002805,0.996893,0.000302,0.0,0.0,0.0,"['14-a2', '18-b1']"
o3_1_shot_contrastive_confidence_20250816-002914,20-b1,"Julie Wong is a top researcher in Robotics and Artificial Intelligence (AI). She has written or co-written more than 50 papers that were published in respected scientific journals, after being checked by other experts. She often speaks at international conferences, and in 2012 she received the famous Royal Academy Simone Fielding fellowship. Julie lives with her family in a smart home that she designed herself.","Julie Wong is a top researcher in Robotics and Artificial Intelligence (AI). She has written or co-written more than 50 papers that were published in respected scientific journals, after being checked by other experts. She often speaks at international conferences, and in 2012 she received the famous Royal Academy Simone Fielding fellowship. Julie lives with her family in a smart home that she designed herself.",B1,B1,0.997,1,0.9419,0.9511,0.8554,0.9326,0.000103,0.980488,0.017347,0.000111,0.001916,3.5e-05,0.0,0.0,0.997026,0.002974,0.0,0.0,0.000245,0.033882,0.965857,1.3e-05,3e-06,0.0,"['14-a2', '18-b1']"
o3_2_shot_confidence_20250816-092338,01-a2,"NASA is now trying to find and list smaller asteroids. These rocks are about 140 metres wide or more. Scientists think there are about 25,000 of them. NASA has found about 8,000 so far, so around 17,000 are still not on the list. A much smaller asteroid, only 19 metres wide, broke in the sky over Chelyabinsk, a city in Russia, in 2013 and hurt 1,200 people. This shows that if one of the bigger asteroids comes close to Earth, it could be very dangerous.","NASA is now trying to find and list smaller asteroids. These rocks are about 140 metres wide or more. Scientists think there are about 25,000 of them. NASA has found about 8,000 so far, so around 17,000 are still not on the list. A much smaller asteroid, only 19 metres wide, broke in the sky over Chelyabinsk, a city in Russia, in 2013 and hurt 1,200 people. This shows that if one of the bigger asteroids comes close to Earth, it could be very dangerous.",A2,B1,0.9957,1,0.6886,0.9281,0.689,0.9259,9e-05,0.93891,0.060724,2.3e-05,0.000246,6e-06,0.0,0.004227,0.995674,9.9e-05,0.0,0.0,0.000431,0.712918,0.286647,3e-06,0.0,1e-06,"['14-a2', '20-a2']"
o3_2_shot_confidence_20250816-092338,01-b1,"NASA is now trying to find and list smaller asteroids that are 140 metres wide or larger. Experts think there are about 25,000 of these asteroids. So far, they have recorded about 8,000, which means 17,000 are still unknown. In 2013, a 19-metre asteroid exploded over the city of Chelyabinsk in Russia and injured 1,200 people. This shows that these middle-sized asteroids could be very dangerous if they come near Earth.","NASA is now trying to find and list smaller asteroids that are 140 metres wide or larger. Experts think there are about 25,000 of these asteroids. So far, they have recorded about 8,000, which means 17,000 are still unknown. In 2013, a 19-metre asteroid exploded over the city of Chelyabinsk in Russia and injured 1,200 people. This shows that these middle-sized asteroids could be very dangerous if they come near Earth.",B1,B2,0.9999,1,0.8326,0.9488,0.8478,0.9164,2.1e-05,0.985887,0.01396,1.8e-05,0.000113,2e-06,0.0,0.0,0.000106,0.999893,1e-06,0.0,0.000223,0.403503,0.596271,3e-06,0.0,0.0,"['18-b1', '13-b1']"
o3_2_shot_confidence_20250816-092338,02-a2,"Earthquakes can hurt buildings and bridges. But bridges do not fall down very often, especially new ones. Today, engineers build bridges in places where the ground shakes less. This helps the bridges stay strong.","Earthquakes can hurt buildings and bridges. But bridges do not fall down very often, especially new ones. Today, engineers build bridges in places where the ground shakes less. This helps the bridges stay strong.",A2,A2,0.9977,1,0.6449,0.9149,0.598,0.918,8.8e-05,0.99769,0.002101,5.2e-05,6.5e-05,5e-06,0.0,0.007487,0.992513,0.0,0.0,0.0,0.01132,0.988624,5.6e-05,0.0,0.0,0.0,"['14-a2', '20-a2']"
o3_2_shot_confidence_20250816-092338,02-b1,"Earthquakes can damage all types of buildings, including bridges. Fortunately, modern bridges do not collapse very often. Engineers now build bridges in earthquake areas on ground that is stronger and moves less.","Earthquakes can damage all types of buildings, including bridges. Fortunately, modern bridges do not collapse very often. Engineers now build bridges in earthquake areas on ground that is stronger and moves less.",B1,B1,1.0,1,0.8579,0.9448,0.9453,0.9554,0.000151,0.966837,0.029374,0.000588,0.002951,0.0001,0.0,1.6e-05,0.999956,2.8e-05,0.0,0.0,0.001471,0.992008,0.006518,1e-06,0.0,2e-06,"['18-b1', '13-b1']"
o3_2_shot_confidence_20250816-092338,03-a2,"The Hunger Games happen once every year. The Capitol, the strong city that rules the country, uses these games to punish the 12 districts because they tried to fight against it in the past. Each year, one boy and one girl from every district are picked by chance. The children are 12 to 18 years old. These young people, called “tributes,” must fight until only one person is still alive. Everyone in the country has to watch the games on TV.","The Hunger Games happen once every year. The Capitol, the strong city that rules the country, uses these games to punish the 12 districts because they tried to fight against it in the past. Each year, one boy and one girl from every district are picked by chance. The children are 12 to 18 years old. These young people, called “tributes,” must fight until only one person is still alive. Everyone in the country has to watch the games on TV.",A2,A2,0.9999,1,0.6767,0.9255,0.7977,0.9023,2.5e-05,0.999914,6.1e-05,0.0,0.0,0.0,1e-05,0.934036,0.065954,0.0,0.0,0.0,0.002776,0.98306,0.014164,0.0,0.0,0.0,"['14-a2', '20-a2']"
o3_2_shot_confidence_20250816-092338,03-b1,"The Hunger Games take place once every year. The Capitol holds them to remind the districts that they are still being punished for fighting against the government in the past. Each year, a random draw picks one boy and one girl aged 12 to 18 from every district. These teenagers must fight each other until only one person is still alive. They are called “tributes”. Everyone in the country has to watch the Games on TV.","The Hunger Games take place once every year. The Capitol holds them to remind the districts that they are still being punished for fighting against the government in the past. Each year, a random draw picks one boy and one girl aged 12 to 18 from every district. These teenagers must fight each other until only one person is still alive. They are called “tributes”. Everyone in the country has to watch the Games on TV.",B1,A2,0.9999,1,0.7098,0.9437,0.6397,0.928,1.3e-05,0.999886,0.000101,0.0,0.0,0.0,0.0,5e-06,0.999711,0.000285,0.0,0.0,0.000287,0.992359,0.007354,0.0,0.0,0.0,"['18-b1', '13-b1']"
o3_2_shot_confidence_20250816-092338,04-a2,"In many cities we often see small animals. We see birds, squirrels, mice and insects. This is normal.  

But in the last few years, newspapers tell a new story. More and more big wild animals are coming into cities. In Vancouver, Canada, people saw bears in the parks. In Mumbai, India, leopards walked on the streets. In Berlin, Germany, wild pigs entered gardens.  

What happens when these big animals visit our cities? Do people welcome them, or do people think they are dangerous and a problem?","In many cities we often see small animals. We see birds, squirrels, mice and insects. This is normal.  

But in the last few years, newspapers tell a new story. More and more big wild animals are coming into cities. In Vancouver, Canada, people saw bears in the parks. In Mumbai, India, leopards walked on the streets. In Berlin, Germany, wild pigs entered gardens.  

What happens when these big animals visit our cities? Do people welcome them, or do people think they are dangerous and a problem?",A2,A2,0.9999,1,0.6805,0.9225,0.7105,0.9146,3.1e-05,0.999928,4e-05,0.0,1e-06,0.0,1e-06,0.999712,0.000287,0.0,0.0,0.0,0.00079,0.99913,7.9e-05,0.0,0.0,0.0,"['14-a2', '20-a2']"
