experiment_run,text_id,simplified,raw_model_output,few_shot_example_ids,simplified_word_count,simplified_char_len,simplified_sentence_count,raw_equals_simplified
o3_target_250727-151801,04-b1,"In many cities and towns we often see small animals like birds, squirrels, mice, and insects. However, in the last few years newspapers have talked about bigger wild animals coming into cities more often. People have seen bears in Vancouver parks, leopards on Mumbai streets, and wild pigs in Berlin gardens. What happens when these large animals enter our cities? Do we welcome them, or do we think they are dangerous or a problem?",,,74,432,5,False
o3_target_250727-151801,05-a2,"Some big space rocks can move near Earth. They are called “Potentially Hazardous Asteroids” (PHAs). These rocks can come as close as 7.5 million kilometres to Earth’s path around the Sun. NASA has made a map of about 1,400 of these rocks. Scientists say none of them will hit Earth in the next 100 years. With today’s tools, NASA can watch the rocks and guess if they might hit us. If danger appears, NASA has two plans to protect Earth.",,,80,437,8,False
o3_target_250727-151801,05-b1,"“Potentially Hazardous Asteroids” (PHAs) are space rocks that can come as close as 7.5 million kilometres to Earth. NASA has mapped about 1,400 of these asteroids. Experts say none of them will hit Earth in the next 100 years. Today’s technology lets NASA watch these rocks and guess if they might crash into our planet. If a real danger appears, NASA has two possible ways to stop the asteroid.",,,69,395,6,False
o3_target_250727-151801,06-a2,"One night in 2003, Suzanne Collins was changing TV channels. At that time, the USA was starting a war in Iraq. On TV she saw only two kinds of shows. One kind was reality shows where young people tried to win a million dollars. The other kind was news about the war. Seeing these two things together felt strange and upsetting to her. This mix of shows gave her the idea for her book, The Hunger Games.",,,77,402,7,False
o3_target_250727-151801,06-b1,"One night in 2003, Suzanne Collins was changing TV channels. At that time, the United States had just invaded Iraq. Suzanne could only find two types of shows: reality shows where young people tried to win one million dollars, and news reports about the war. She felt these two kinds of shows mixed in her mind in a strange and worrying way. This moment gave her the idea for her book, The Hunger Games.",,,74,403,5,False
o3_target_250727-151801,07-a2,"The Life of Pi is a book. It tells the amazing story of Pi, a teenage boy from India. After his ship sinks, Pi is alone in a small lifeboat in the Pacific Ocean. A big, dangerous tiger is with him.

This is the third book by Yann Martel, a writer from Canada. The book came out in 2001. Since then, people around the world have bought more than seven million copies. It has won many prizes and has been translated into 41 languages.

Martel’s father was a diplomat. As a child, Martel lived in Costa Rica, Canada, France and Mexico.",,,101,532,10,False
o3_target_250727-151801,07-b1,"Simplified Document:

The Life of Pi is an amazing story about a young boy named Pi from India. The ship he is on sinks, and he ends up alone in a small lifeboat in the Pacific Ocean. A dangerous tiger is in the boat with him.

This is the third novel by Canadian writer Yann Martel. It was published in 2001. Since then, more than seven million copies have been sold around the world. The book has won many awards and has been translated into 41 languages.

Martel is the son of a diplomat. When he was a child, he lived in Costa Rica, Canada, France, and Mexico.",,,108,564,9,False
o3_target_250727-151801,08-a2,"Sometimes we dream that an old friend will call us. We may also dream that someone we love will die. Most of the time, these dreams do not tell the future. The match between the dream and real life is usually just luck. We also forget many dreams that never come true.",,,52,268,5,False
o3_target_250727-151801,08-b1,"For example, if you dream that an old friend phones you or that someone close to you dies, it is usually just chance, not a real prediction. Also, we often forget the many times we dream about these things and they do not happen.",,,44,229,2,False
o3_target_250727-151801,09-a2,"Sometimes a bridge falls down and people do not know why. Engineers must study the bridge carefully to find the reason. 

One reason could be that the builders used weak or poor-quality materials. Another reason could be that an important part of the bridge had a fault. 

Also, some bridges are made to carry only a certain amount of weight. If the weight is heavier than this limit, the bridge can collapse.",,,72,409,6,False
o3_target_250727-151801,09-b1,"Simplified Document:
Sometimes a bridge falls down and people do not know why. Engineers must study the accident carefully to find the reason. One cause might be that the builders used poor-quality materials. Another cause could be that an important part of the bridge was faulty. A bridge can also fail if it was designed to carry only a certain weight but ended up holding more. If the load is too heavy, the bridge can collapse.",,,76,431,6,False
o3_target_250727-151801,10-a2,"I used to work five days a week. After my parental leave, I wanted to spend more time with my children before they start school. I talked with my boss and we agreed that I would work only three days a week. Because I work fewer days, I now earn less money. However, my amount of work did not change. I still have to finish five days of work in just three days, but I am paid less for it.",,,80,387,6,False
o3_target_250727-151801,10-b1,"I used to work five days each week. After my parental leave, I wanted to spend more time with my children before they start school. I talked with my boss, and we agreed that I would work only three days a week. Because I now work fewer days, I also earn less money, as my pay is reduced to match my hours.

However, I have noticed a problem. My amount of work has not gone down. I still need to do the same tasks that fill five days, but I must finish them in only three days. So I am doing the work of five days while receiving the pay of three days.",,,113,551,8,False
o3_target_250727-151801,11-a2,"Today, many businesses work with people in other countries. Most people use English, but each culture communicates in its own way. If we do not know these cultural rules, we can judge others wrongly, misunderstand them, and stop good communication. Below are three simple differences in business manners around the world. Learning them can help you when you work with someone from another culture.",,,64,397,5,False
o3_target_250727-151801,11-b1,"Today, many companies work with people in other countries. Most business people use English to communicate. However, every culture still has its own rules for business talk and behaviour. If we do not learn these rules, we might judge others unfairly, misunderstand them, and stop good communication. Below are three main ways that business manners can be different around the world. Knowing these differences will help you the next time you work with someone from another culture.",,,77,481,6,False
o3_target_250727-151801,12-a2,"Between 100,000 and 50,000 years ago, we see the first clear signs of early humans. One sign is the pictures they painted on cave walls. We do not know how these pictures are linked to language. Human brains did not suddenly get bigger, but people did become smarter. Did speaking help their brains grow? Or did smarter brains help people start speaking?",,,62,354,6,False
o3_target_250727-151801,12-b1,"Between 100,000 and 50,000 years ago, we find the first proof of early human society. One clear sign is cave paintings. We still do not know how this links to language. Human brains did not suddenly become larger, but people did grow more complex and smarter. Did speaking language make the brain develop? Or did a smarter brain create language?",,,60,345,6,False
o3_target_250727-151801,13-a2,"Simplified Document:

Many big supermarket companies have been blamed for bad actions in the last ten years. They throw away a lot of food. They pay the people who sell them goods too little money. They also use too much plastic in their packages, and this harms the environment.

Now these supermarkets are starting to listen. Shoppers are angry about all the plastic. Because of this, some of the biggest supermarkets in the UK have made a promise. They will change their packaging and use less plastic.",,,87,505,8,False
o3_target_250727-151801,13-b1,"Big supermarket chains have faced criticism in the last ten years. People say they waste lots of food, pay suppliers too little, and use too much plastic in their packaging. This plastic hurts the environment. Now, supermarkets are beginning to listen. Because many customers are angry about plastic waste, some of the largest UK supermarkets have signed an agreement. They promise to change their packaging and use less plastic.",,,69,429,6,False
o3_target_250727-151801,14-a2,"Wasfia Nazreen first saw a hula hoop when she was a little girl in Bangladesh. A child from another country was visiting and playing with it. Wasfia watched but did not play, because many people in her country thought girls should not use hula hoops or ride bikes.

Today, Wasfia is a very strong climber. She has climbed the highest mountain on every continent, like Everest and Kilimanjaro. Very few people have done this. She is also the first person to spin a hula hoop on the top of each mountain.

Wasfia does this to give hope and power to women and girls in Bangladesh, where many still say girls should not do sports.",,,114,626,8,False
o3_target_250727-151801,14-b1,"When Wasfia Nazreen was a young girl in Bangladesh, she saw a foreign child playing with a hula hoop. Wasfia wanted to try, but she only watched because many people in her country believed girls should not hula-hoop or ride bicycles.

Today, Wasfia’s life has changed. She has climbed the Seven Summits—the highest mountains on each continent, such as Everest and Kilimanjaro. Only a few people have done this. On every peak, she also used a hula hoop. She did this to show women and girls in Bangladesh that they can do sports and be strong.",,,96,542,7,False
o3_target_250727-151801,15-a2,"Simplified Document:

We advise Girox Foods to care more about its workers.  
The company should let employees choose flexible work hours and work from places they like.  

Managers need to:  
• Give staff new and interesting tasks.  
• Praise and thank them for their good work.  

The company should also spend more money on training.  
Training in social and intercultural communication is very important.  
This will help create a happy workplace where everyone can do their best work.",,,78,489,7,False
o3_target_250727-151801,15-b1,"Simplified Document:

Based on what we learned, we suggest that Girox Foods use a management style that puts people first. We should look at giving workers more flexible hours and letting them work from locations they choose. Managers also need to find different ways to challenge staff and praise their good work. Spending more money on training, especially in social skills and intercultural communication, can help create a positive workplace where employees do their best.",,,75,476,4,False
o3_target_250727-151801,16-a2,"Simplified Document:  

In the last 200 years, new machines and better medicine helped more children stay alive. Because of this, families became big and the world population grew fast. These children grew up and had their own children. In the 1960s, birth control became easy to get. After this, women had fewer babies. The world average fell from about six babies per woman to about two.",,,66,389,6,False
o3_target_250727-151801,16-b1,"In the past 200 years, better technology and better health care helped more children live. Because of this, the world’s population grew very fast. Large families had many children, and most of these children grew up and had their own kids. In the 1960s, birth control became easy to get. After that, women started to have fewer babies. On average, the number of babies per woman fell from about six to about two.",,,73,412,6,False
o3_target_250727-151801,17-a2,"Simplified Document:

If we know that people can have different hopes and ways of acting, we can avoid misunderstandings. But we must also remember that cultural stereotypes can harm good business relationships. 

Our country’s culture can affect how we act and think. However, many other things shape us too. These include where we live, the groups we belong to, our age and gender, the culture at our workplace, and our own life experiences. 

So, we should keep these possible differences in mind, but we should not put all people from one country into the same box.",,,96,569,6,False
o3_target_250727-151801,17-b1,"Simplified Document:  

When we know that people may expect different things and may act in different ways, we can avoid misunderstandings.  
However, we must not rely on cultural stereotypes, because they can harm good business relationships.  

Our national culture can shape how we think and behave, but many other factors also matter. These include the region we live in, our community, our age, gender, company culture, and our own life experiences.  

So, keep these possible differences in mind, but do not use them to label or judge everyone from one country.",,,91,567,5,False
o3_target_250727-151801,18-a2,"Most famous singers do not make many hit songs today. But Bruce Springsteen still does. His new songs reach number one and fill big stadiums, even though he is almost 70 years old. This does not surprise me. He tells clear stories about normal people. When you listen to his song “Born in the USA,” you can see that these stories are still important today.",,,65,356,6,False
o3_target_250727-151801,18-b1,"Many famous singers slow down when they get older. Bruce Springsteen is different. Even in his late 60s, he still releases new songs that reach the top of the charts and fill huge stadiums. This is not surprising to me. Springsteen tells clear, important stories about our lives. When you listen to his song “Born in the USA,” you can hear that these stories still matter today.",,,67,378,6,False
o3_target_250727-151801,19-a2,"We still have many questions about how our genes affect the brain and language.

Did some genes change and give people the ability to speak?

Scientists found one gene that changed between 200,000 and 100,000 years ago.  
This change may help us speak and control how our mouth and face move.

Monkeys have almost the same gene, but theirs did not change in this way.

We do not yet know exactly how much genes shape language.  
Maybe one day we will discover the answer by studying our DNA.",,,88,491,7,False
o3_target_250727-151801,19-b1,"Many questions remain about how our genes affect the brain and language.

Did some genes change and give humans the ability to speak? Scientists discovered one gene that changed between 200,000 and 100,000 years ago. This change may help us speak and move the muscles in our mouth and face.

Monkeys have almost the same gene, but theirs did not change in this way.

We still do not know exactly how much genes shape language. In the future, our DNA may give us the full answer.",,,86,478,7,False
o3_target_250727-151801,20-a2,"Julie Wong is an important scientist.  
She studies robots and AI, which means computer intelligence.  

Julie has written more than 50 research papers.  
Other scientists have read and approved her work.  

She often gives talks at big meetings in many countries.  
In 2012, she won a special prize called the Royal Academy Simone Fielding fellowship.  

Julie lives with her family in a smart home.  
She planned and built this clever house herself.",,,72,451,8,False
o3_target_250727-151801,20-b1,"Julie Wong is a top scientist who studies robots and artificial intelligence.  
She has written more than 50 research papers for well-known science journals.  
She often speaks at big conferences around the world.  
In 2012, she won a special award called the Royal Academy Simone Fielding fellowship.  
Julie lives with her family in a smart house that she designed herself.",,,60,375,5,False
o3_with_description_1_shot_20250727-165024,01-a2,"NASA is making a list of smaller asteroids (space rocks) that are 140 metres wide or bigger. Experts think there are about 25,000 rocks this size. They have found and listed about 8,000 so far. This means 17,000 are still not on the list. In 2013, a smaller rock, only 19 metres wide, exploded over the city of Chelyabinsk in Russia and hurt 1,200 people. So rocks that are 140 metres wide could be very dangerous if they come close to Earth.",,09-a2,82,442,6,False
o3_with_description_1_shot_20250727-165024,01-b1,"NASA is now trying to record smaller asteroids that are at least 140 metres wide. Scientists believe there are about 25,000 asteroids of this size. NASA has found about 8,000 of them, so 17,000 are still not recorded. In 2013, a 19-metre asteroid exploded over Chelyabinsk, Russia, and injured 1,200 people. Because of this example, these middle-sized asteroids could be very dangerous if they come close to Earth.",,03-b1,68,414,5,False
o3_with_description_1_shot_20250727-165024,02-a2,"Earthquakes can harm all buildings and bridges. But bridges do not fall down often, especially new ones. Engineers now build bridges in earthquake areas on ground that does not move much.",,12-a2,31,187,3,False
o3_with_description_1_shot_20250727-165024,02-b1,"Earthquakes can damage every kind of building, including bridges. Fortunately, bridges do not collapse very often, especially modern ones. Engineers now build bridges in earthquake areas on ground that moves less.",,14-b1,31,213,3,False
o3_with_description_1_shot_20250727-165024,03-a2,"The Hunger Games happen once every year. The Capitol holds the Games to punish the districts for fighting against it in the past. Each district must send one boy and one girl who are 12 to 18 years old. The names are chosen by chance, like picking a name from a box. These young people have to fight, and only one can live. They are called “tributes.” Everyone in the country must watch the Games on TV.",,10-a2,77,403,7,False
o3_with_description_1_shot_20250727-165024,03-b1,"The Hunger Games take place once a year. The Capitol holds them to remind the districts they are being punished for a past rebellion. Each year, a lottery chooses one boy and one girl from every district. They are between 12 and 18 years old. These teenagers, called “tributes,” must fight in a contest where only one person can stay alive. Everyone in the country has to watch the event on television.",,04-b1,72,402,6,False
o3_with_description_1_shot_20250727-165024,04-a2,"We often see small animals like birds, squirrels, mice and insects in our towns and cities. However, in the last few years, many news stories say that more and more big wild animals are also coming into cities. People have seen bears in parks in Vancouver, leopards on the streets of Mumbai and wild pigs in gardens in Berlin. What happens when these large animals enter our cities? Do people welcome them, or do they think the animals are dangerous and a problem?",,08-a2,83,464,5,False
o3_with_description_1_shot_20250727-165024,04-b1,"Small animals like birds, squirrels, mice, and insects are normal to see in most towns and cities. But in the last few years, newspapers around the world have told many stories about bigger wild animals coming into cities more often. For example, bears have been seen in parks in Vancouver, leopards have walked on the streets of Mumbai, and wild pigs have entered gardens in Berlin. When these large animals visit our cities, what happens? Do people enjoy seeing them, or do they think the animals are dangerous and troublesome?",,20-b1,90,529,5,False
o3_with_description_1_shot_20250727-165024,05-a2,"“Potentially Hazardous Asteroids” (PHAs) are space rocks that can come very close to Earth, less than 7.5 million kilometres away. NASA has made a map that shows 1,400 of these rocks. Scientists say none of them will hit Earth in the next 100 years. With today’s tools, NASA can watch these asteroids and guess if they might hit us. If one looks dangerous, NASA has two ways to stop it.",,12-a2,70,386,6,False
o3_with_description_1_shot_20250727-165024,05-b1,"“Potentially Hazardous Asteroids” (PHAs) are space rocks that can pass as close as 7.5 million kilometres to Earth. NASA has mapped 1,400 of these asteroids, and experts say none of them will be dangerous in the next 100 years. With today’s technology, NASA can watch these rocks and predict if one might hit Earth. If a risk appears, scientists have two methods ready to stop or change the asteroid’s path.",,08-b1,70,407,5,False
o3_with_description_1_shot_20250727-165024,06-a2,"One night in 2003, Suzanne Collins was changing TV channels. The United States was at war in Iraq. She could see only two kinds of programme. Some were reality shows where young people tried to win one million dollars. The others were news shows about the war. Suzanne felt these two things mixed in a strange and worrying way. From this moment, she got the idea for her book, The Hunger Games.",,17-a2,72,394,7,False
o3_with_description_1_shot_20250727-165024,06-b1,"One night in 2003, writer Suzanne Collins was changing TV channels. At that time, the United States had invaded Iraq. On every channel she saw only two kinds of shows. One kind was reality shows where young people tried to win a million dollars. The other kind was news about the war. Suzanne felt these two very different shows mixed in her mind in a strange and worrying way. From this feeling, she got the idea for her book series The Hunger Games.",,14-b1,83,451,7,False
o3_with_description_1_shot_20250727-165024,07-a2,"The Life of Pi is a special story about a boy named Pi. Pi is a teenager from India. His ship sinks. He ends up in a small lifeboat on the Pacific Ocean. A very wild tiger is in the boat with him.

This is the third book by Canadian writer Yann Martel. The book came out in 2001. Since then, it has sold more than seven million copies around the world. It has won many prizes and has been put into 41 languages.

When Martel was a child, he moved often because his father worked for the government in different countries. He lived in Costa Rica, Canada, France and Mexico.",,16-a2,111,572,11,False
o3_with_description_1_shot_20250727-165024,07-b1,"The Life of Pi is the story of Pi, a teenage boy from India. After his ship sinks, he is stuck in a small lifeboat in the Pacific Ocean with a fierce tiger. The book is the third novel by Canadian writer Yann Martel and was published in 2001. Since then, it has sold over seven million copies around the world, won many prizes, and been translated into 41 languages. Martel is the son of a diplomat, and when he was a child he lived in Costa Rica, Canada, France, and Mexico.",,05-b1,92,475,5,False
o3_with_description_1_shot_20250727-165024,08-a2,"Sometimes we dream that an old friend calls us. We might also dream that someone close to us dies. Most of the time, these dreams are only accidents of chance; they do not tell the future. We also often forget the many times we have such dreams and nothing happens afterward.",,10-a2,51,275,4,False
o3_with_description_1_shot_20250727-165024,08-b1,"If we dream that an old friend will call us or that someone close to us will die, it is usually just a coincidence, not a real prediction. We also tend to forget the many times we have such dreams and nothing happens afterwards.",,05-b1,44,228,2,False
o3_with_description_1_shot_20250727-165024,09-a2,"Sometimes a bridge falls down, and at first nobody knows why. Engineers must study the bridge carefully to find the reason. Sometimes the builders used poor materials, or one important part of the bridge was faulty. Other times the bridge was made to carry only a certain weight, but it had to carry more than that.",,08-a2,56,315,4,False
o3_with_description_1_shot_20250727-165024,09-b1,"Sometimes a bridge falls down and no one knows the reason at first. Engineers must study the broken bridge carefully to find out why. Sometimes the builders used poor materials, or an important part of the bridge had a problem. Other times the bridge was made to carry only a certain weight, and it collapsed when the weight was too heavy.",,19-b1,61,339,4,False
o3_with_description_1_shot_20250727-165024,10-a2,"I used to work five days a week. When I came back from leave to care for my baby, I wanted more time with my children before they start school. I talked with my boss, and we agreed that I would work only three days a week. Because of this, I now get less pay; I am only paid for the days I work. But my amount of work did not get smaller. I am doing five days of work in just three days, and I earn much less.",,19-a2,89,409,6,False
o3_with_description_1_shot_20250727-165024,10-b1,"I used to work five days a week. After my parental leave, I wanted to spend more time with my children before they start school. I talked to my boss, and we agreed that I would work only three days a week. Because of this, my pay also went down, as I am paid only for the days I work. However, my amount of work did not get smaller. I am now doing five days of work in three days and earning less money.",,09-b1,84,403,6,False
o3_with_description_1_shot_20250727-165024,11-a2,"Today, many companies work with people in other countries. Many business people use English, but each culture has its own special way to talk and act at work. If we do not know these rules, we can judge others unfairly. We can also have misunderstandings and poor communication. Below are three simple points about different business manners around the world. These ideas can help you when you work with someone from another culture.",,20-a2,73,433,6,False
o3_with_description_1_shot_20250727-165024,11-b1,"Today, many companies work with people in other countries. Most business people use English, but each culture still has its own way of communicating. If we do not know these cultural rules, we may judge others unfairly, misunderstand them, and have communication problems. The three points below show how business manners can differ around the world. Knowing them can help you the next time you work with someone from another culture.",,15-b1,71,434,5,False
o3_with_description_1_shot_20250727-165024,12-a2,"From 100,000 to 50,000 years ago, we start to see early signs of human life. One clear sign is cave paintings. We do not know how these pictures are linked to language. Human brains did not suddenly become bigger, but people did become smarter and their lives became more complex. Did using language make their brains grow and change, or did smarter brains create language first?",,20-a2,66,379,5,False
o3_with_description_1_shot_20250727-165024,12-b1,"Between 100,000 and 50,000 years ago, we can see the first signs of human civilisation. One sign is cave paintings. We do not know how this is connected to language. Human brains did not suddenly grow larger, but people did become more complex and smarter. Did speaking language help their brains grow? Or did their more complex brains create language first?",,14-b1,61,358,6,False
o3_with_description_1_shot_20250727-165024,13-a2,"Many big supermarkets were criticised for bad actions in the last ten years. They threw away a lot of food. They paid their suppliers too little. They also used too much plastic in their packets, and this plastic harmed the environment. But now supermarkets and food shops are starting to listen. People are angry about all the plastic rubbish from packaging. Because of this, some of the biggest UK supermarkets have joined a new agreement. They promise to change their packaging and use less plastic.",,12-a2,85,502,8,False
o3_with_description_1_shot_20250727-165024,13-b1,"In the last ten years, many big supermarket chains have been criticized for acting in ways that are not fair or right. They have thrown away large amounts of food, paid their suppliers too little, and used too much plastic in their packaging. This plastic harms the environment. Now, supermarkets and food shops are starting to pay attention. Because many customers are angry about all this plastic waste, some of the biggest UK supermarkets have agreed to a new plan. They promise to change their packaging and reduce plastic waste.",,08-b1,90,533,6,False
o3_with_description_1_shot_20250727-165024,14-a2,"Wasfia Nazreen first saw a hula hoop when she was a young girl in Bangladesh. She watched a child from another country play with it. At that time, many people in Bangladesh thought girls should not use hula hoops or ride bicycles, so Wasfia only watched.

Years later, Wasfia became very strong. She climbed the Seven Summits, the tallest mountains on each continent, such as Everest and Kilimanjaro. Very few people have done this. On each mountain top, she also used a hula hoop. She is the first person to hula-hoop on all seven peaks.

Wasfia does this to give courage and hope to women and girls in her country. She wants to show that girls can do sports too.",,05-a2,120,664,10,False
o3_with_description_1_shot_20250727-165024,14-b1,"Wasfia Nazreen first saw a hula hoop when she was a little girl in Bangladesh. A foreign child visiting her country was playing with one. Wasfia just watched, because many people in Bangladesh thought girls should not use hula hoops or ride bikes.  

Today, Wasfia is one of the very few people who have climbed all Seven Summits, including Mount Everest and Kilimanjaro. She is also the first person to hula-hoop on the top of each mountain. She does this to give strength and confidence to women and girls in Bangladesh, where society often tells them not to play sport.",,18-b1,100,572,6,False
o3_with_description_1_shot_20250727-165024,15-a2,"From these results, we suggest Girox Foods use a style that cares more about people. To do this, we should find ways to give workers more flexible hours and let them work in places they choose. Managers should look for different ways to give staff new and interesting tasks. They should also give more praise and thanks for the work staff do. We should spend more money on training, especially in social skills and in talking with people from other cultures. This will help create a happy workplace where everyone can do their best.",,17-a2,94,532,6,False
o3_with_description_1_shot_20250727-165024,15-b1,"Based on these results, we advise Girox Foods to use a management style that focuses more on people. We should give employees flexible working hours and let them work from places they choose. Managers should find different ways to give staff new challenges and give more praise and rewards for their work. We should also spend more money on training, especially in social skills and communication between cultures. These steps will help create a positive workplace where employees can do their best work.",,03-b1,83,504,5,False
o3_with_description_1_shot_20250727-165024,16-a2,"In the last 200 years, better machines and better health care meant fewer children died. Because of this, the number of people in the world grew very fast. Big families had many children who lived to become adults and later had their own children. But after the 1960s, women could more easily use ways to stop having babies. Since then, the average number of babies each woman has went down from six to only two.",,02-a2,75,412,5,False
o3_with_description_1_shot_20250727-165024,16-b1,"In the past 200 years, better technology and better health care helped more children stay alive. This made the world’s population grow quickly. Large families had many children, and most of these children grew up and started their own families. In the 1960s, birth control became easier to get, so women began to have fewer babies. The world average went down from about six babies per woman to about two.",,04-b1,70,405,5,False
o3_with_description_1_shot_20250727-165024,17-a2,"If we know that people can think and act differently, we can avoid communication problems. But we must also remember that cultural stereotypes can hurt business relationships. Our country can influence how we act and think. However, many other things shape us too: the place we live, the groups we belong to, our age, our gender, our company culture, and our own life experiences. Therefore, we should keep these differences in mind, but we should not judge every person from a country in the same way.",,05-a2,86,502,5,False
o3_with_description_1_shot_20250727-165024,17-b1,"Knowing that people can have different expectations and ways of acting helps us avoid misunderstandings. But we must also remember that cultural stereotypes can harm good business relationships. Our national culture can influence how we act and think. However, many other things shape us too, such as the place we come from, the groups we belong to, our age and gender, the culture of our company, and our own life experiences. Therefore, we should keep these possible differences in mind, but we should not use them to label all people from one country.",,06-b1,93,554,5,False
o3_with_description_1_shot_20250727-165024,18-a2,"Many famous singers stop making very popular songs after some years. But Bruce Springsteen is different. He is almost 70, yet he still makes new songs that reach number one and fill very big stadiums. This does not surprise me. Springsteen sings about the simple and important stories of our lives. When you listen to his song “Born in the USA”, you can hear that these stories are still important today.",,14-a2,71,404,6,False
o3_with_description_1_shot_20250727-165024,18-b1,"Many popular singers from the past no longer make big new hits, but Springsteen is different. He still releases new songs that reach number one and fill stadiums. He is nearly 70 years old and still performs at his best. This does not surprise me. Springsteen tells clear and important stories about ordinary people. When you listen to his song “Born in the USA”, you can hear that these stories still matter today.",,03-b1,73,415,6,False
o3_with_description_1_shot_20250727-165024,19-a2,"Scientists still have many questions about how our genes help the brain and language grow. Some ask: Did a change in our genes give people the ability to speak?

Researchers found one gene that changed a long time ago—about 200,000 to 100,000 years in the past. This change seems to help us talk and move our mouths and faces when we speak. Monkeys have almost the same gene, but their gene did not change like this.

We do not yet know exactly how much genes affect language. Maybe one day we will find the full answer by studying our DNA.",,13-a2,100,540,7,False
o3_with_description_1_shot_20250727-165024,19-b1,"There are still many questions about how our genes affect the growth of our brain and language. Did some genes change and give humans the power to speak? Scientists found that one gene changed between 200,000 and 100,000 years ago. This change seems to be connected to speaking and to how the brain moves the mouth and face. Monkeys have almost the same gene, but their gene did not change in this way. We cannot yet say how much our genes shape language, but one day we might find the answers in our DNA.",,13-b1,94,505,6,False
o3_with_description_1_shot_20250727-165024,20-a2,"Julie Wong is a top scientist who works with robots and smart computers (AI).  
She has written over 50 papers in important science magazines.  
She often talks at big meetings in many countries.  
In 2012 she won a famous award from the Royal Academy called the Simone Fielding Prize.  
Julie lives with her family in a smart house that she designed herself.",,15-a2,62,359,5,False
o3_with_description_1_shot_20250727-165024,20-b1,"Julie Wong is a top researcher in robots and artificial intelligence (AI). She has written more than 50 papers in important science journals that other experts have checked. She often gives talks at conferences around the world. In 2012, she received the well-known Royal Academy Simone Fielding fellowship award. Julie lives with her family in a smart home that she designed herself.",,17-b1,62,384,5,False
o3_with_description_20250727-161443,01-a2,"Simplified Document:

NASA is now making a list of smaller asteroids. These asteroids are 140 metres wide or bigger.

Experts think there are about 25,000 asteroids of this size. They have listed about 8,000 so far. This means about 17,000 are still not listed.

In 2013, a 19-metre asteroid exploded over the city of Chelyabinsk in Russia and hurt 1,200 people. This shows that these medium-sized asteroids can be very dangerous if they come near Earth.",,,76,454,7,False
o3_with_description_20250727-161443,01-b1,"Simplified Document:

NASA is now trying to record small asteroids that are at least 140 metres wide. Scientists think there are about 25,000 asteroids of this size. Until now, they have listed about 8,000. This means around 17,000 are still not found.

In 2013, a 19-metre asteroid broke apart in the sky over Chelyabinsk, Russia, and injured 1,200 people. This shows that medium-sized asteroids can be very dangerous if they come near Earth.",,,73,443,6,False
o3_with_description_20250727-161443,02-a2,"Earthquakes can break buildings and bridges.  
However, bridges do not fall down very often now.  
Modern bridges are safer because engineers build them on strong ground that moves less when an earthquake happens.",,,33,213,3,False
o3_with_description_20250727-161443,02-b1,"Earthquakes can hurt all buildings, including bridges. But bridge collapses are now rare, especially with new bridges. Today, engineers build bridges in earthquake areas on ground that moves less.",,,29,196,3,False
o3_with_description_20250727-161443,03-a2,"The Hunger Games take place once a year. The Capitol, which rules the country, uses the Games to punish the districts for an old rebellion. Each year, a lottery picks one boy and one girl from every district. The children are 12 to 18 years old. They must fight in the Games, and only one person can stay alive. These boys and girls are called “tributes.” Everyone in the country has to watch the Games on TV.",,,77,409,7,False
o3_with_description_20250727-161443,03-b1,"The Hunger Games take place once every year. The rulers, called the Capitol, hold the Games to remind the districts that they were punished for rebelling in the past. Each year, the Capitol picks one boy and one girl, aged 12 to 18, from every district through a lottery. These teenagers are called “tributes.” The tributes must fight until only one person is left alive. Everyone in the country is forced to watch the Games on TV.",,,77,431,6,False
o3_with_description_20250727-161443,04-a2,"Simplified Document:  
In many towns and cities, we often see small animals. These animals are birds, squirrels, mice, and insects. This is normal.  
But in the last few years, newspapers have talked about bigger wild animals coming into cities.  
• Bears have been seen in parks in Vancouver.  
• Leopards have walked on the streets of Mumbai.  
• Wild pigs have entered gardens in Berlin.  

What happens when these big animals come to our cities?  
Do people welcome them, or do people think they are dangerous and a problem?",,,89,528,9,False
o3_with_description_20250727-161443,04-b1,"Small animals like birds, squirrels, mice, and insects are easy to see in most towns and cities. However, in the last few years, the news has shown that more and more big wild animals are entering cities. People have spotted bears in Vancouver parks, leopards walking through the streets of Mumbai, and wild pigs searching for food in Berlin gardens. What happens when these larger animals arrive in our cities? Do people welcome them, or do they see them as dangerous pests?",,,82,475,5,False
o3_with_description_20250727-161443,05-a2,"Simplified Document:

“Potentially Hazardous Asteroids” (PHAs) are space rocks that can come quite close to Earth. They can pass inside 7.5 million kilometres of Earth’s path around the Sun. NASA has made a map showing about 1,400 of these asteroids. None of them should hit Earth in the next 100 years. Today’s technology lets NASA watch these rocks and predict if one might crash into Earth. If a real danger appears, NASA already has two possible ways to protect the planet.",,,81,477,7,False
o3_with_description_20250727-161443,05-b1,"“Potentially Hazardous Asteroids” (PHAs) are space rocks that can move very close to Earth—within 7.5 million kilometres of the path our planet takes around the Sun. NASA has made a map showing about 1,400 of these asteroids. The good news is that none of them are likely to hit Earth in the next 100 years. With the tools it already has, NASA can watch these asteroids and work out if one might crash into Earth. If any asteroid does become dangerous, NASA has two possible ways to defend our planet and change the asteroid’s path.",,,95,532,6,False
